Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,20.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,295.729,299.939,292.295,0.238,79.8,5.741,2.646,1.157,1.483,3162.0,0.619
2022,8,21.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,294.195,298.834,290.996,0.01,85.3,5.065,2.743,1.088,-2.108,4448.9,0.408
2022,8,22.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,294.123,301.092,287.298,0.0,80.3,2.026,1.193,-0.254,-0.853,5805.2,0.616
2022,8,23.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,295.243,300.846,290.464,0.0,74.0,2.049,1.139,-0.927,0.305,5541.6,0.793
2022,8,24.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,295.34,302.245,289.734,0.0,77.6,3.591,1.66,-0.511,1.068,5444.3,0.7
2022,8,25.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,297.524,302.253,293.699,20.321,76.1,5.504,2.722,1.145,0.682,5189.9,0.775
2022,8,26.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,295.406,300.358,290.307,0.0,84.9,2.922,1.794,0.01,-1.282,5711.6,0.467
2022,8,27.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,296.745,303.439,292.3,0.0,81.2,5.38,3.046,-1.962,2.008,5693.2,0.637
2022,8,28.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,298.453,302.749,295.356,0.003,76.0,8.512,4.471,-0.515,3.847,2395.0,0.804
2022,8,29.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,299.759,305.731,296.292,0.01,77.5,7.718,3.371,1.041,1.807,6154.1,0.877
2022,8,30.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,295.887,301.144,289.599,0.005,66.1,5.946,3.07,2.064,-1.764,6859.9,1.081
2022,8,31.0,Daily,IOWA,DES MOINES,19057,0.0,40.696218,-91.409324,40.82218266666667,-91.29255625,294.384,303.62,285.816,0.0,67.2,3.026,1.135,0.814,0.04,6634.3,1.059
2022,8,1.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,299.191,304.679,295.698,0.009,79.2,6.673,3.181,2.037,0.799,7747.6,0.796
2022,8,2.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,298.561,303.093,294.789,0.031,81.3,6.706,3.907,-1.754,3.054,7062.8,0.66
2022,8,3.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,298.932,301.599,296.315,11.359,87.1,8.771,4.031,0.764,3.669,1786.7,0.439
2022,8,4.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,297.878,302.906,293.03,0.0,84.4,3.391,1.961,-0.013,-0.638,7491.1,0.566
2022,8,5.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,297.05,303.476,292.405,0.0,87.6,2.732,1.701,-1.006,-0.15,4631.108,0.431
2022,8,6.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,300.288,305.937,295.836,0.0,87.0,6.51,3.385,-0.866,3.058,6706.7,0.529
2022,8,7.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,300.824,304.251,298.309,0.104,86.5,5.974,2.987,-0.204,2.74,4346.8,0.513
2022,8,8.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,298.593,301.488,294.229,20.057,88.3,7.877,3.692,1.341,0.442,2719.1,0.391
2022,8,9.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,293.326,298.714,288.291,0.0,83.4,3.684,2.012,-0.811,-1.596,6084.9,0.458
2022,8,10.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,293.656,300.815,286.716,0.0,79.8,1.613,0.868,-0.574,-0.332,7496.9,0.615
2022,8,11.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,295.396,302.094,289.151,0.001,79.8,2.493,1.363,-0.549,-0.373,5643.7,0.614
2022,8,12.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,294.275,298.609,290.249,0.002,75.1,5.703,2.914,-2.544,0.355,6146.2,0.649
2022,8,13.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,296.738,304.107,292.814,0.0,74.6,8.119,4.086,-0.014,3.672,6819.2,0.794
2022,8,14.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,296.183,302.891,293.553,0.034,84.8,6.531,3.242,1.29,-2.45,3662.6,0.474
2022,8,15.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,294.18,297.704,290.176,0.134,85.1,4.938,2.291,-1.562,-1.595,3301.5,0.4
2022,8,16.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,294.43,299.663,289.537,2.89,83.7,3.651,1.942,-1.503,-0.934,6878.6,0.486
2022,8,17.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,294.108,299.832,287.911,0.0,69.1,3.439,1.951,-1.196,-1.372,7266.2,0.886
2022,8,18.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,292.643,300.771,284.382,0.0,77.4,2.007,1.014,0.101,0.336,6461.5,0.642
2022,8,19.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,295.307,300.612,290.641,0.417,76.2,6.503,3.081,0.319,2.873,5496.3,0.692
2022,8,20.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,294.719,299.314,291.001,0.514,84.1,5.559,2.561,1.021,1.327,3908.7,0.473
2022,8,21.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,293.916,298.449,290.894,0.01,87.0,5.221,2.839,1.101,-2.212,4115.1,0.356
2022,8,22.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,293.717,299.842,287.754,0.003,81.9,2.079,1.241,-0.27,-0.965,5000.0,0.523
2022,8,23.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,294.728,300.159,290.209,0.0,77.0,2.245,1.21,-1.005,0.221,5652.8,0.669
2022,8,24.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,295.002,302.286,289.882,0.0,80.6,3.999,1.658,-0.604,1.029,5871.2,0.589
2022,8,25.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,297.115,301.564,293.227,0.01,80.9,6.061,2.907,1.195,0.612,5495.4,0.604
2022,8,26.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,295.143,300.039,289.932,0.0,84.1,3.474,1.873,-0.071,-1.345,4982.4,0.479
2022,8,27.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,296.209,303.376,291.713,0.0,82.3,5.818,3.185,-2.009,2.178,6443.7,0.598
2022,8,28.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,298.232,302.731,294.856,0.004,76.2,9.153,4.577,-0.52,3.964,3340.5,0.794
2022,8,29.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,299.327,304.856,296.045,0.06,80.4,7.52,3.446,1.018,1.818,6282.9,0.738
2022,8,30.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,295.39,300.457,289.537,0.01,68.6,6.336,3.209,2.195,-1.822,6871.1,0.98
2022,8,31.0,Daily,IOWA,DES MOINES,19057,1.0,40.82218266666667,-91.409324,40.94814733333333,-91.29255625,294.046,303.058,285.941,0.0,69.6,3.425,1.295,1.027,-0.035,6652.3,0.976
2022,8,1.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,299.11,304.116,295.823,0.017,79.5,7.079,3.375,2.165,0.799,7741.4,0.786
2022,8,2.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,298.746,303.218,295.102,0.039,80.8,6.849,4.021,-1.65,3.195,7074.4,0.682
2022,8,3.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,299.39,302.188,297.711,1.489,85.7,9.273,4.477,0.931,4.117,2953.9,0.5
2022,8,4.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,298.01,302.906,292.467,0.0,82.5,3.701,2.079,0.036,-0.83,7459.5,0.629
2022,8,5.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,296.972,303.113,292.316,0.01,87.9,3.06,1.81,-1.076,-0.205,4903.808,0.412
2022,8,6.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,300.442,306.626,296.211,0.0,87.1,6.744,3.609,-0.874,3.29,6948.1,0.531
2022,8,7.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,300.97,304.688,298.99,0.014,86.7,6.159,3.112,-0.249,2.847,2749.2,0.506
2022,8,8.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,298.609,302.175,294.854,19.134,88.2,8.088,4.172,1.5,0.409,2804.1,0.395
2022,8,9.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,293.365,298.776,288.416,0.0,83.0,3.353,1.918,-0.884,-1.406,4399.3,0.472
2022,8,10.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,293.664,300.516,286.634,0.0,77.4,1.795,0.949,-0.54,-0.123,7652.1,0.66
2022,8,11.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,295.326,302.11,289.214,0.003,81.5,3.084,1.698,-0.512,-0.537,6519.4,0.575
2022,8,12.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,294.2,298.359,290.409,0.006,73.3,6.159,3.093,-2.674,0.519,5581.2,0.682
2022,8,13.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,296.555,304.42,292.41,0.03,75.1,8.324,4.298,-0.019,3.834,6798.9,0.772
2022,8,14.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,296.021,302.828,293.491,0.005,86.2,6.916,3.407,1.34,-2.713,3565.4,0.425
2022,8,15.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,294.156,298.237,290.114,0.133,84.9,5.027,2.382,-1.708,-1.587,3218.1,0.405
2022,8,16.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,294.646,299.663,289.6,1.576,81.9,3.518,1.861,-1.503,-0.85,6823.6,0.542
2022,8,17.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,294.153,299.77,287.536,0.0,72.1,3.426,1.957,-1.16,-1.372,7257.9,0.81
2022,8,18.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,293.096,300.797,285.298,0.41,76.7,2.291,1.038,0.075,0.539,6598.7,0.689
2022,8,19.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,295.229,300.963,290.806,1.262,78.1,6.708,3.174,0.287,2.951,5758.0,0.654
2022,8,20.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,294.711,299.252,291.376,0.828,85.1,5.27,2.658,0.982,1.205,3560.4,0.441
2022,8,21.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,293.797,298.574,290.707,0.001,88.1,5.219,2.987,1.096,-2.322,4124.2,0.326
2022,8,22.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,294.126,300.092,289.316,0.0,82.5,2.25,1.31,-0.247,-1.093,6384.2,0.526
2022,8,23.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,294.733,300.034,290.334,0.0,77.6,2.328,1.222,-1.031,0.245,5587.2,0.656
2022,8,24.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,295.093,303.223,290.192,0.0,80.9,4.085,1.677,-0.646,0.943,5803.6,0.59
2022,8,25.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,297.36,301.3,293.637,0.0,80.7,6.105,3.126,1.294,0.552,6291.4,0.623
2022,8,26.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,295.012,299.537,290.12,0.0,85.1,3.732,2.033,-0.196,-1.425,5300.6,0.441
2022,8,27.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,296.248,303.314,291.713,0.0,80.9,6.341,3.434,-2.061,2.495,6460.2,0.64
2022,8,28.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,298.167,302.999,294.918,0.014,75.9,9.317,4.722,-0.44,4.105,3311.6,0.807
2022,8,29.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,298.869,303.668,295.877,3.641,82.3,7.721,3.685,1.099,1.951,5354.3,0.627
2022,8,30.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,294.976,300.425,289.224,0.004,70.6,5.881,3.263,2.314,-1.681,6841.0,0.906
2022,8,31.0,Daily,IOWA,DES MOINES,19057,2.0,40.94814733333333,-91.409324,41.074112,-91.29255625,294.145,303.082,286.441,0.0,70.2,3.581,1.501,1.254,-0.012,6640.0,0.968
2022,8,1.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,299.527,305.94,295.698,2.701,77.5,5.65,2.968,1.827,0.904,7581.0,0.92
2022,8,2.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,299.003,304.155,295.165,0.02,77.4,6.672,3.785,-1.743,2.937,7068.3,0.813
2022,8,3.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,299.289,302.004,296.835,2.304,82.8,7.466,3.711,0.754,3.232,2124.6,0.598
2022,8,4.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,298.534,304.531,293.918,0.0,81.1,3.282,1.743,-0.078,-0.486,7409.0,0.738
2022,8,5.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,297.668,304.226,292.53,0.001,84.1,2.855,1.69,-1.026,0.055,4677.508,0.584
2022,8,6.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,300.757,306.812,295.898,0.0,84.3,6.004,3.181,-0.801,2.863,6043.0,0.67
2022,8,7.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,301.441,304.837,298.891,0.006,82.2,5.677,2.986,-0.183,2.717,3846.9,0.7
2022,8,8.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,298.713,301.37,294.541,16.397,86.9,6.824,3.318,1.229,0.442,2479.6,0.439
2022,8,9.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,293.722,299.089,288.853,0.0,82.7,4.004,2.091,-0.699,-1.776,4536.9,0.488
2022,8,10.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,294.033,301.815,287.153,0.0,77.2,1.646,0.877,-0.501,-0.543,7621.6,0.734
2022,8,11.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,295.649,302.97,288.214,0.002,76.2,2.113,1.258,-0.588,-0.334,5725.6,0.771
2022,8,12.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,294.976,299.234,290.249,0.0,69.5,5.341,2.854,-2.539,0.173,7226.2,0.827
2022,8,13.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,297.524,304.607,293.528,0.0,69.8,7.767,3.945,-0.063,3.578,6667.3,0.983
2022,8,14.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,296.938,304.578,294.053,0.048,82.3,6.497,3.101,1.168,-2.135,2724.4,0.576
2022,8,15.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,294.549,298.892,289.989,0.111,82.3,4.792,2.263,-1.432,-1.67,3300.4,0.492
2022,8,16.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,294.714,300.538,289.912,3.507,82.7,3.711,1.932,-1.482,-1.025,6280.3,0.525
2022,8,17.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,294.944,301.019,288.349,0.0,63.3,3.616,1.931,-1.194,-1.414,6889.5,1.086
2022,8,18.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,293.445,302.034,284.694,0.0,71.0,1.979,1.079,0.137,0.289,5429.9,0.881
2022,8,19.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,295.89,301.526,290.181,0.075,71.9,5.969,3.077,0.222,2.987,3995.8,0.863
2022,8,20.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,295.485,300.064,292.148,0.514,79.8,5.562,2.615,0.899,1.647,2833.1,0.605
2022,8,21.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,294.26,298.949,291.144,0.07,84.6,5.013,2.591,1.01,-1.975,4016.1,0.433
2022,8,22.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,294.141,300.78,287.236,0.0,78.4,2.151,1.111,-0.166,-0.822,5620.7,0.655
2022,8,23.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,295.353,300.937,290.4,0.0,71.5,2.021,1.048,-0.851,0.146,5276.1,0.87
2022,8,24.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,295.499,301.995,289.985,0.0,76.6,3.341,1.522,-0.492,0.992,5566.6,0.732
2022,8,25.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,297.664,302.925,293.137,0.33,75.4,5.415,2.711,1.176,0.703,5562.9,0.814
2022,8,26.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,295.632,300.539,290.245,0.0,82.1,3.388,1.738,-0.014,-1.191,5347.6,0.553
2022,8,27.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,296.475,303.939,291.651,0.0,78.9,5.005,2.856,-1.881,1.8,6470.3,0.726
2022,8,28.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,298.44,303.311,294.418,0.012,74.9,8.054,4.305,-0.502,3.714,3245.9,0.85
2022,8,29.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,299.822,306.918,295.73,0.0,76.6,6.796,3.323,1.018,1.735,6448.5,0.942
2022,8,30.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,296.244,301.582,290.224,0.001,63.9,5.829,2.976,2.015,-1.668,6871.6,1.173
2022,8,31.0,Daily,IOWA,DES MOINES,19057,3.0,40.696218,-91.29255625,40.82218266666667,-91.1757885,294.421,304.183,285.629,0.0,65.0,2.972,1.125,0.777,0.103,6589.8,1.149
2022,8,1.0,Daily,IOWA,DES MOINES,19057,4.0,40.82218266666667,-91.29255625,40.94814733333333,-91.1757885,299.592,304.991,295.698,0.01,76.8,6.48,3.159,1.975,0.836,7775.5,0.921
2022,8,2.0,Daily,IOWA,DES MOINES,19057,4.0,40.82218266666667,-91.29255625,40.94814733333333,-91.1757885,298.795,304.28,294.603,0.048,79.1,6.745,3.892,-1.59,3.036,7181.5,0.771
2022,8,3.0,Daily,IOWA,DES MOINES,19057,4.0,40.82218266666667,-91.29255625,40.94814733333333,-91.1757885,299.33,302.474,296.565,3.649,83.8,8.224,4.023,0.793,3.656,2029.2,0.565
2022,8,4.0,Daily,IOWA,DES MOINES,19057,4.0,40.82218266666667,-91.29255625,40.94814733333333,-91.1757885,298.234,303.906,293.418,0.0,81.4,3.503,1.917,-0.029,-0.513,7477.0,0.697
