Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,11.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,296.87,306.172,288.526,0.343,69.3,2.964,1.358,-0.368,-0.274,5940.8,1.113
2022,8,12.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,296.288,300.984,292.347,0.0,71.3,6.885,3.468,-2.937,1.175,5162.5,0.857
2022,8,13.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,297.373,306.271,291.727,0.0,68.1,8.087,4.271,0.828,3.722,7173.0,1.098
2022,8,14.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,297.355,307.078,293.837,0.0,73.3,6.94,3.555,0.847,-3.042,4789.7,0.893
2022,8,15.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,294.555,298.767,290.377,3.189,80.9,4.217,2.241,-1.507,-1.314,2478.1,0.539
2022,8,16.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,294.383,300.413,290.857,5.862,82.2,3.927,2.087,-1.737,-0.72,5644.9,0.553
2022,8,17.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,295.262,301.831,288.777,0.0,64.9,3.634,1.867,-1.527,-0.976,7038.3,1.127
2022,8,18.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,294.825,302.563,286.736,0.0,60.6,3.067,1.904,0.689,1.164,6043.3,1.185
2022,8,19.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,295.549,302.675,290.891,1.725,69.8,6.698,3.434,0.912,2.878,6159.8,0.93
2022,8,20.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,296.094,300.143,292.648,0.275,76.0,7.296,3.451,2.678,0.869,5062.0,0.734
2022,8,21.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,294.661,300.762,289.902,0.0,79.2,5.312,2.981,1.216,-2.298,4666.8,0.631
2022,8,22.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,294.659,301.943,287.486,0.0,72.6,2.539,1.439,0.149,-1.317,6301.2,0.853
2022,8,23.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,296.139,303.471,290.133,0.0,68.9,2.273,1.193,-0.072,0.112,6404.7,1.062
2022,8,24.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,297.059,304.826,290.296,0.0,64.4,3.804,1.88,0.469,1.37,6623.8,1.282
2022,8,25.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,298.644,303.99,293.574,0.0,65.1,5.504,2.892,1.913,0.244,5875.0,1.227
2022,8,26.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,296.786,302.976,290.183,0.0,70.1,3.536,1.929,0.176,-1.509,6464.7,1.046
2022,8,27.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,298.066,305.751,292.961,0.0,74.8,5.901,3.282,-1.55,2.581,6031.3,0.953
2022,8,28.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,298.601,303.499,295.731,0.01,75.2,8.825,4.266,0.053,3.704,3343.3,0.843
2022,8,29.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,299.837,305.793,296.358,0.426,73.2,7.796,3.662,1.127,1.279,6032.1,1.053
2022,8,30.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,295.785,302.144,288.224,0.0,58.5,5.899,3.266,2.007,-1.585,6891.0,1.326
2022,8,31.0,Daily,IOWA,VAN BUREN,19177,0.0,40.59853,-92.17978,40.7496675,-92.06402725,294.686,305.207,285.616,0.0,59.6,2.841,1.442,0.837,0.36,6701.2,1.365
2022,8,1.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,301.201,308.741,297.271,0.0,66.8,7.014,3.31,2.371,0.544,7660.9,1.468
2022,8,2.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,301.165,307.67,295.006,0.001,69.9,5.797,3.431,-0.887,2.557,7507.8,1.309
2022,8,3.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,301.263,306.474,297.579,5.023,72.7,9.602,4.495,1.194,3.755,2261.8,1.073
2022,8,4.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,298.852,305.343,291.967,0.0,76.9,4.259,2.502,0.237,-1.557,7675.9,0.912
2022,8,5.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,298.451,307.788,291.64,0.0,75.1,3.008,1.771,-1.003,0.014,6121.308,1.045
2022,8,6.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,302.476,309.439,296.586,0.0,72.3,6.606,3.541,0.105,3.329,6997.2,1.339
2022,8,7.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,302.832,306.751,300.121,0.0,71.1,7.75,3.451,0.517,3.214,3053.5,1.252
2022,8,8.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,300.395,305.8,295.422,1.884,71.6,7.384,3.967,1.474,0.026,4785.3,1.089
2022,8,9.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,294.761,301.865,287.291,0.0,73.1,2.814,1.718,-0.678,-1.096,6523.9,0.864
2022,8,10.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,295.179,304.338,286.009,0.0,69.2,2.258,1.267,-0.579,-0.363,7460.6,1.078
2022,8,11.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,297.597,306.172,288.526,0.32,65.4,2.798,1.349,-0.527,-0.427,5815.4,1.261
2022,8,12.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,296.864,302.609,293.409,0.0,67.3,7.088,3.67,-3.06,1.292,5237.0,1.006
2022,8,13.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,298.558,307.459,292.665,0.0,62.4,8.389,4.372,0.88,3.753,7173.4,1.356
2022,8,14.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,297.219,308.766,293.649,0.05,74.9,6.713,3.632,0.837,-3.297,4543.5,0.848
2022,8,15.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,294.443,299.175,289.377,1.816,80.4,3.839,2.126,-1.414,-1.189,2776.9,0.551
2022,8,16.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,294.732,301.107,291.318,6.917,81.8,3.698,2.186,-1.727,-0.772,6190.4,0.585
2022,8,17.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,295.463,302.207,288.464,0.0,62.8,3.295,1.869,-1.384,-1.138,7126.3,1.221
2022,8,18.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,295.054,303.188,287.173,0.0,61.7,3.187,1.902,0.658,1.065,5926.1,1.201
2022,8,19.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,296.325,303.819,291.379,1.071,67.2,6.901,3.336,0.665,2.909,5936.6,1.071
2022,8,20.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,295.912,300.565,292.001,0.042,74.6,6.051,3.214,2.318,0.483,5080.6,0.786
2022,8,21.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,294.609,300.449,289.852,0.001,81.0,5.159,3.004,1.292,-2.324,4003.7,0.579
2022,8,22.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,294.756,302.943,286.798,0.0,72.5,2.498,1.466,0.212,-1.322,6261.5,0.906
2022,8,23.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,296.472,304.422,289.758,0.0,67.3,1.911,1.049,-0.421,-0.015,5916.7,1.176
2022,8,24.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,297.572,304.951,290.796,0.0,64.6,4.083,1.887,0.174,1.117,6455.1,1.296
2022,8,25.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,299.091,304.112,294.387,0.0,65.0,5.509,2.939,1.859,0.018,5097.0,1.252
2022,8,26.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,296.775,302.67,290.496,0.0,73.7,3.25,1.989,0.082,-1.428,6605.2,0.922
2022,8,27.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,298.264,306.189,292.836,0.0,74.0,6.128,3.48,-1.691,2.698,5818.9,1.009
2022,8,28.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,298.88,304.093,296.043,0.022,73.6,9.234,4.367,0.003,3.813,3859.2,0.917
2022,8,29.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,299.197,303.567,295.19,4.922,77.3,7.445,3.394,1.065,1.188,4918.2,0.826
2022,8,30.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,295.059,301.769,287.787,0.0,63.4,5.714,3.09,2.075,-1.546,6862.5,1.145
2022,8,31.0,Daily,IOWA,VAN BUREN,19177,1.0,40.7496675,-92.17978,40.900805,-92.06402725,295.202,305.77,286.129,0.0,58.7,2.938,1.414,0.965,0.347,6681.5,1.439
2022,8,1.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,301.032,307.839,296.93,0.0,68.4,7.254,3.316,2.425,0.789,7727.9,1.381
2022,8,2.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,300.813,307.11,295.318,0.0,71.9,5.542,3.25,-0.842,2.677,7236.6,1.186
2022,8,3.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,300.424,305.724,296.954,8.365,78.1,9.167,4.271,0.98,3.794,1860.6,0.817
2022,8,4.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,298.646,305.406,292.842,0.0,78.3,3.634,2.232,0.195,-1.434,7674.8,0.84
2022,8,5.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,298.826,306.726,293.39,0.0,77.4,3.12,1.709,-0.894,0.029,6537.708,0.938
2022,8,6.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,302.158,308.75,296.398,0.0,74.8,6.853,3.58,0.139,3.337,7048.1,1.185
2022,8,7.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,302.569,306.126,300.052,0.268,71.9,7.57,3.416,0.707,3.199,3664.9,1.197
2022,8,8.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,299.559,304.8,295.354,16.04,77.0,7.496,3.736,1.474,0.586,3667.3,0.848
2022,8,9.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,294.188,300.651,287.853,0.0,78.3,3.301,1.87,-0.738,-1.268,6577.6,0.659
2022,8,10.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,294.492,303.19,286.884,0.0,72.9,2.417,1.173,-0.657,-0.483,7344.7,0.893
2022,8,11.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,296.48,305.172,288.776,0.299,70.7,2.951,1.33,-0.398,-0.243,5940.8,1.009
2022,8,12.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,296.132,300.796,292.097,0.0,72.2,6.768,3.339,-2.87,0.98,4629.7,0.82
2022,8,13.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,297.503,306.209,291.716,0.0,65.6,7.96,4.193,0.783,3.672,7194.0,1.169
2022,8,14.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,297.152,307.141,293.801,0.001,75.3,6.992,3.506,0.92,-2.969,5384.3,0.821
2022,8,15.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,294.555,299.017,290.676,2.24,82.2,4.298,2.26,-1.471,-1.387,2697.6,0.498
2022,8,16.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,294.534,300.663,291.131,6.3,82.6,3.737,1.977,-1.589,-0.77,6117.0,0.542
2022,8,17.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,295.228,301.645,288.839,0.0,67.0,3.821,1.939,-1.582,-1.041,7128.8,1.058
2022,8,18.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,294.799,302.813,286.736,0.0,63.8,2.994,1.845,0.585,1.073,6301.9,1.126
2022,8,19.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,295.82,303.612,290.766,0.659,68.0,6.633,3.341,0.928,2.771,6462.8,1.002
2022,8,20.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,296.183,300.206,292.398,0.063,74.7,6.861,3.349,2.438,0.939,5115.9,0.777
2022,8,21.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,294.622,300.512,290.027,0.0,80.0,5.255,2.979,1.234,-2.254,4967.5,0.597
2022,8,22.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,294.935,302.021,287.619,0.0,73.9,2.427,1.401,-0.096,-1.192,5961.3,0.836
2022,8,23.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,296.285,303.971,290.82,0.0,67.5,2.304,1.149,-0.213,0.185,5476.9,1.093
2022,8,24.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,297.16,304.701,290.548,0.0,65.9,3.562,1.821,0.252,1.274,6420.7,1.223
2022,8,25.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,298.636,303.99,293.449,0.1,64.9,5.326,2.823,1.822,0.276,5690.4,1.234
2022,8,26.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,296.794,302.664,290.558,0.0,71.0,3.521,1.982,0.08,-1.462,6190.6,0.989
2022,8,27.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,298.027,305.376,292.836,0.0,75.3,5.997,3.317,-1.735,2.521,5940.0,0.936
2022,8,28.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,298.976,303.749,295.865,0.032,72.4,9.01,4.294,0.027,3.691,3389.0,0.958
2022,8,29.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,299.986,306.418,296.42,1.066,73.5,7.838,3.583,1.161,1.347,6120.0,1.058
2022,8,30.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,296.095,302.238,289.037,0.0,58.8,6.016,3.263,2.046,-1.629,6887.1,1.336
2022,8,31.0,Daily,IOWA,VAN BUREN,19177,2.0,40.59853,-92.06402725,40.7496675,-91.9482745,294.996,305.332,285.866,0.0,59.7,2.743,1.391,0.814,0.358,6650.5,1.388
2022,8,1.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,300.863,308.054,296.867,0.0,68.6,6.668,3.326,2.366,0.536,7763.0,1.373
2022,8,2.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,300.884,307.235,294.756,0.0,71.1,5.636,3.418,-1.007,2.586,7457.9,1.24
2022,8,3.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,300.661,306.224,296.704,7.938,76.5,9.003,4.393,0.946,3.776,1703.3,0.903
2022,8,4.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,298.815,305.093,292.342,0.0,78.7,3.985,2.405,0.2,-1.468,7539.4,0.837
2022,8,5.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,298.241,306.976,291.702,0.0,77.1,3.35,1.759,-1.089,-0.104,6123.308,0.937
2022,8,6.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,302.145,309.064,296.461,0.0,74.2,6.559,3.515,0.043,3.285,6538.3,1.229
2022,8,7.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,302.405,306.501,298.996,0.103,73.7,7.357,3.374,0.478,3.149,2876.1,1.119
2022,8,8.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,299.856,304.3,295.547,1.85,74.8,7.319,3.935,1.451,0.161,4553.7,0.932
2022,8,9.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,294.532,301.319,287.478,0.0,73.7,3.017,1.793,-0.733,-1.179,6372.5,0.831
2022,8,10.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,295.143,303.953,287.215,0.0,70.5,2.245,1.194,-0.68,-0.371,7432.9,1.05
2022,8,11.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,296.91,305.672,288.401,0.43,68.7,2.662,1.298,-0.479,-0.305,5459.4,1.089
2022,8,12.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,296.356,300.921,292.936,0.0,68.8,6.932,3.612,-3.06,1.178,4301.1,0.92
2022,8,13.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,298.235,307.271,292.403,0.0,62.6,8.267,4.319,0.859,3.74,7180.1,1.317
2022,8,14.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,297.175,308.141,293.774,0.16,75.6,6.724,3.608,0.905,-3.253,4655.4,0.822
2022,8,15.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,294.487,299.017,289.989,1.717,80.9,4.113,2.166,-1.432,-1.22,2864.8,0.537
2022,8,16.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,294.656,300.794,291.193,6.779,83.3,3.693,2.113,-1.612,-0.804,6153.9,0.532
2022,8,17.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,295.311,302.02,288.411,0.0,64.6,3.644,1.918,-1.451,-1.148,7087.4,1.152
2022,8,18.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,294.77,302.922,286.444,0.0,64.1,3.026,1.822,0.562,1.047,5654.0,1.133
2022,8,19.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,295.968,303.425,290.766,1.229,69.1,6.63,3.241,0.67,2.842,5811.8,0.998
2022,8,20.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,295.597,300.44,291.914,5.86,77.2,5.926,3.16,2.18,0.595,5236.8,0.685
2022,8,21.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,294.476,300.387,289.902,0.0,81.8,5.232,3.013,1.305,-2.317,4641.1,0.546
2022,8,22.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,294.714,302.505,286.869,0.0,74.1,2.589,1.414,-0.01,-1.233,6333.6,0.844
2022,8,23.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,296.321,303.971,290.383,0.0,68.7,2.164,1.082,-0.604,0.06,5675.6,1.089
2022,8,24.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,296.996,304.745,290.359,0.0,66.9,4.072,1.918,0.07,1.055,6564.4,1.197
2022,8,25.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,298.745,304.05,293.477,0.0,65.3,5.188,2.911,1.794,0.093,5741.3,1.23
2022,8,26.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,296.531,302.17,290.371,0.0,74.8,3.393,2.016,0.036,-1.42,6417.1,0.856
2022,8,27.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,297.943,305.876,292.711,0.0,75.5,6.115,3.476,-1.821,2.641,5707.7,0.949
2022,8,28.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,298.919,303.781,295.99,0.06,73.3,8.979,4.356,-0.023,3.777,3502.3,0.925
2022,8,29.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,299.168,305.481,295.065,2.511,77.6,7.489,3.442,1.148,1.255,4780.7,0.842
2022,8,30.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,295.08,301.8,287.974,0.0,63.2,5.717,3.148,2.114,-1.629,6866.3,1.155
2022,8,31.0,Daily,IOWA,VAN BUREN,19177,3.0,40.7496675,-92.06402725,40.900805,-91.9482745,294.77,305.582,285.004,0.0,61.8,2.591,1.348,0.931,0.282,6636.3,1.355
2022,8,1.0,Daily,IOWA,VAN BUREN,19177,4.0,40.59853,-91.9482745,40.7496675,-91.83252175,301.175,308.054,296.992,0.005,67.3,7.204,3.294,2.366,0.786,7752.5,1.444
2022,8,2.0,Daily,IOWA,VAN BUREN,19177,4.0,40.59853,-91.9482745,40.7496675,-91.83252175,300.839,306.672,295.256,0.0,71.2,5.461,3.288,-1.09,2.703,7198.3,1.211
2022,8,3.0,Daily,IOWA,VAN BUREN,19177,4.0,40.59853,-91.9482745,40.7496675,-91.83252175,300.359,305.036,297.892,4.751,79.9,9.148,4.114,0.886,3.656,2375.9,0.743
2022,8,4.0,Daily,IOWA,VAN BUREN,19177,4.0,40.59853,-91.9482745,40.7496675,-91.83252175,298.912,305.593,293.03,0.0,78.2,3.668,2.199,0.143,-1.351,7465.0,0.871
2022,8,5.0,Daily,IOWA,VAN BUREN,19177,4.0,40.59853,-91.9482745,40.7496675,-91.83252175,298.855,306.988,293.327,0.0,77.5,3.045,1.724,-1.029,-0.075,5914.008,0.944
2022,8,6.0,Daily,IOWA,VAN BUREN,19177,4.0,40.59853,-91.9482745,40.7496675,-91.83252175,302.382,308.871,296.586,0.0,74.0,6.944,3.55,0.022,3.298,6728.3,1.247
2022,8,7.0,Daily,IOWA,VAN BUREN,19177,4.0,40.59853,-91.9482745,40.7496675,-91.83252175,302.597,306.688,300.324,0.301,71.7,7.56,3.283,0.595,3.079,2898.8,1.202
